onset	duration	trial_type	taskName	stimulusCategory	response_time	runNum	blockNum	blockTrial	trialNum	task	stimulusType	locationI	categoryI	sizeCondI	fixTargPres	whichStair	wordIndex	stringLength	string_1	string_2	string_3	string_4	stringFreqBin	stringFreq	ELP_FreqHAL	stringOrthN	ELP_MeanRT	stringCategory	gapLetterI	eccentricity	sizeSpacingCond	xHeightDeg	spacingCondition	fontSizeI	fontSizePoints	fontSpacingDeg	fixationTargColr	tstimulusOns	tresponseOns	tTrialStart	tRes	fixBreak	trialDone	nFixBreakSegs	tFixBreak	userQuit	chosenRes	responseTimeout	respCorrect	didRecalib	quitDuringRecalib	tFeedback	tTrialEnd
10.6767474820001	0.149999935859969	-3	AttndStim	letters	1.41607196099994	6	1	1	1	1	1	4	1	1	1	1	71	4	okis				0	0	NaN	2	NaN	pseudo	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	10.6767474820001	10.826776912	10.627944395	12.0928194430001	0	1	0	NaN	0	1	0	1	0	0	NaN	14.51201571
14.676795479	0.149999935859969	-3	AttndStim	letters	0.817038532999959	6	1	2	2	1	1	4	2	1	0	2	145	4	down				high	1227.34	293731	5	621.219	real	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	14.676795479	14.8267928300002	14.5493072890001	15.493834012	0	1	0	NaN	0	2	0	1	0	0	NaN	18.5111295670001
18.676796515	0.149999935859969	3	AttndStim	letters	0.883852534000198	6	1	3	3	1	1	8	1	1	0	2	27	4	iney				0	0	NaN	1	NaN	pseudo	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	18.676796515	18.8267797410001	18.5355250580001	19.5606490490002	1	1	1	18.6785299960002	0	1	0	1	0	0	NaN	22.5115938210001
22.6767949700002	0.149999935859969	-3	AttndStim	letters	0.801862474000018	6	1	4	4	1	1	4	1	1	1	1	21	4	elsk				0	0	NaN	1	NaN	pseudo	1	-3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	22.6767949700002	22.8267963760002	22.5308770410002	23.4786574440002	1	1	1	22.678166099	0	1	0	1	0	0	NaN	26.5110595650001
26.676746824	0.149999935859969	3	AttndStim	letters	1.24298839500011	6	1	5	5	1	1	8	2	1	0	2	209	4	mind				high	348.15	131156	13	572.844	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	26.676746824	26.826792159	26.5371875590001	27.9197352190001	1	1	1	26.677105467	0	1	0	0	0	0	NaN	30.5127507880002
30.676796342	0.149999935859969	-4.5	AttndStim	letters	0.771878455000206	6	1	6	6	1	1	3	1	1	0	1	99	4	dasy				0	0	NaN	3	NaN	pseudo	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.880111736793393	30.676796342	30.826734537	30.547713896	31.4486747970002	0	1	0	NaN	0	2	0	0	0	0	NaN	34.511825732
42.6767928230001	0.149999935859969	9	AttndStim	letters	1.78885967099995	6	2	1	7	1	1	11	1	1	1	1	103	4	evew				0	0	NaN	3	NaN	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.774596669241483	42.6767928230001	42.8267939720001	42.546756576	44.4656524940001	1	1	1	42.677194591	0	1	0	1	0	0	NaN	46.5110556740001
46.676791266	0.149999935859969	6	AttndStim	letters	0.884089017000179	6	2	2	8	1	1	10	2	1	0	1	244	4	show				high	232.56	178842	13	576	real	1	6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.681731619880499	46.676791266	46.8267956910001	46.5294645410002	47.5608802830002	0	1	0	NaN	0	2	0	1	0	0	NaN	50.510778396
50.6767498820002	0.149999935859969	3	AttndStim	letters	0.949871067000004	6	2	3	9	1	1	8	2	1	0	1	168	4	each				high	641.27	303525	2	597.412	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.6	50.6767498820002	50.826792561	50.528536627	51.6266209490002	0	1	0	NaN	0	2	0	1	0	0	NaN	54.5107526250001
54.676813107	0.149999935859969	9	AttndStim	letters	0.854859645000033	6	2	4	10	1	1	11	1	1	1	2	75	4	onth				0	0	NaN	2	NaN	pseudo	1	9	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.75	54.676813107	54.826793358	54.5284127730001	55.5316727520001	1	1	1	54.6774646190001	0	2	0	0	0	0	NaN	58.5112648060001
58.6768054660001	0.149999935859969	1.5	AttndStim	letters	0.686855373000071	6	2	5	11	1	1	7	1	1	1	1	15	4	siey				0	0	NaN	0	NaN	pseudo	1	1.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.660083802595045	58.6768054660001	58.826776544	58.528922427	59.3636608390002	1	1	1	58.6772171910002	0	1	0	1	0	0	NaN	62.5111813120002
62.6768290510001	0.149999935859969	3	AttndStim	letters	0.713054767999893	6	2	6	12	1	1	8	2	1	0	1	183	4	knew				high	473.09	56518	3	597.742	real	1	3	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	1	62.6768290510001	62.8267767150001	62.5288815670001	63.389883819	0	1	0	NaN	0	2	0	1	0	0	NaN	66.5106790150001
74.676794144	0.149999935859969	-4.5	AttndStim	letters	0.852785116999939	6	3	1	13	1	1	3	2	1	1	2	250	4	city				high	220.66	102007	2	578.516	real	1	-4.5	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.880111736793393	74.676794144	74.8267953280001	74.5456031430001	75.529579261	1	1	1	74.6770763840002	0	1	0	0	0	0	NaN	78.5107955770002
78.676835747	0.149999935859969	-6	AttndStim	letters	0.853035437000017	6	3	2	14	1	1	2	1	1	0	1	76	4	onty				0	0	NaN	2	NaN	pseudo	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.528067042076036	78.676835747	78.826745522	78.528427382	79.5298711840001	1	1	1	78.6771941110001	0	1	0	1	0	0	NaN	82.5107229050002
82.6767912340001	0.149999935859969	-6	AttndStim	letters	0.642839843000047	6	3	3	15	1	1	2	1	1	0	2	26	4	grur				0	0	NaN	1	NaN	pseudo	1	-6	ShortLargeFontSpacingDefault	0.40931951286146	defaultSpacing	1	70	0.442507581471849	0.825670406324763	82.6767912340001	82.8267944680001	82.5282583990002	83.3196310770002	1	1	1	82.677077842	0	1	0	1	0	0	NaN	86.5108615240001
